lat,lon,Methan_june11,Methane_june26,Methane_Aug,Methane_Jan,WUE_june11,WUE_june26,WUE_Aug,WUE_Jan,,ET_june11,ET_june26,ET_Aug,ET_Jan,Nitrogen_june11,Nitrogen_june26,Nitrogen_Aug,Nitrogen_Jan,,GPP_june11,GPP_june26,GPPAug,GPP_Jan
39.02405839,-121.6984955,1886.7995,1892.226868,1901.771435,1872.961625,1.997252747,1.770718232,2.699346405,4.571428571,,182,181,153,21,64.53347778,63.99341202,62.65410995,59.21952438,,363.5,320.5,413,95.99999999
39.02592541,-121.6869084,1886.7995,1892.680049,1901.931562,1898.377419,8,6.617647059,12.51515152,4.75,,35,51,33,16,50.37447739,47.09070587,50.65065002,56.14303589,,280,337.5,413.0000002,76
39.02812577,-121.6888825,1886.7995,1892.680049,1901.931562,1898.377419,7.6875,3.93442623,4.148148148,3.352941176,,40,61,54,17,52.8114357,47.58372116,49.54045105,57.65346527,,307.5,240,224,56.99999999
39.03092613,-121.688625,1886.7995,1893.835235,1902.022904,1897.256714,7.782051282,4.431034483,5.186046512,1.631578947,,39,58,43,19,50.59015656,48.71291733,49.81069946,60.52254486,,303.5,257,223,30.99999999
39.03325967,-121.6732613,1886.7995,1893.865167,1902.550659,1897.256714,5.154929577,3.072289157,2.857142857,5.933333333,,71,83,70,15,51.97985077,50.26018143,51.68686676,55.4857254,,366,255,200,89
39.0341264,-121.6792695,1886.7995,1893.865167,1902.550659,1897.256714,5.262195122,4.283783784,4.180327869,5.125,,82,74,61,16,53.89621735,51.95908356,53.31386948,59.24315262,,431.5,317,255,82
39.03459309,-121.6218266,1887.861665,1895.159855,1908.314462,1899.257263,3.839622642,2.518181818,2.922222222,5,,106,110,90,18,55.05858231,50.46525574,47.61785507,60.37975311,,407.0000001,277,263,90
39.03468472,-121.6239087,1887.861665,1895.159855,1908.314462,1899.257263,3.951456311,2.77,3.207317073,5.625,,103,100,82,16,54.38518906,50.20196152,48.38172531,62.84202957,,407,277,263,90
39.03508474,-121.68708,1886.7995,1893.835235,1902.022904,1897.256714,5.043103448,6.955223881,6.278688525,2.666666667,,58,67,61,18,52.91030502,50.03354263,48.79697037,62.51240158,,292.5,466,383,48.00000001
39.03515141,-121.6481987,1886.7995,1894.950065,1904.544339,1897.256714,3.028571429,1.867052023,2.036231884,4.666666667,,140,173,138,18,61.02041626,58.39046478,57.34437561,53.03422928,,424.0000001,323,281,84.00000001
39.04061812,-121.6492287,1884.628597,1896.050023,1905.234954,1897.256789,2.392156863,1.532258065,1.627737226,4.578947368,,153,186,137,19,63.44122314,60.96995926,59.13362885,53.62734985,,366,285.0000001,223,86.99999999
39.05215017,-121.6400448,1884.628569,1896.00723,1906.076142,1897.067279,3.312,2.264900662,2.656862745,4.9375,,125,151,102,16,58.26185608,52.83414841,49.65025711,54.74385071,,414,342,271,79
39.0522577,-121.5868601,1892.152929,1896.963929,1906.97255,1898.51712,3.079710145,1.833333333,2.705263158,4.411764706,,138,153,95,17,58.41260529,53.17770386,49.82092667,46.96065521,,425,280.4999999,257,75
39.05332415,-121.5841135,1892.152929,1896.963929,1906.97255,1898.51712,2.992907801,1.926174497,2.931818182,5.444444444,,141,149,88,18,57.88793564,51.66659164,50.21524429,51.58638382,,421.9999999,287.0000001,258,97.99999999
39.05581603,-121.6846768,1886.799509,1891.29091,1900.800537,1892.47583,3.155737705,3.003623188,3.534090909,5.466666667,,122,138,88,15,54.48317337,50.84621811,53.51404953,56.10393524,,385,414.4999999,311,82.00000001
39.05634923,-121.6419331,1884.628569,1896.00723,1906.076142,1897.067279,3.130597015,1.861445783,2.243902439,6.375,,134,166,123,16,52.77276993,54.44206619,54.40036011,51.59394073,,419.5,309,276,102
39.05679001,-121.5813669,1892.152929,1896.963929,1906.97255,1898.51712,2.709558824,1.665517241,1.834951456,7.846153846,,136,145,103,13,59.20069504,49.74046326,55.91255569,52.74962997,,368.5000001,241.4999999,189,102
39.06174766,-121.6688839,1881.685679,1894.150764,1902.24479,1892.47583,4.56097561,2.3625,3.921875,6.263157895,,82,120,64,19,53.38565826,52.97391891,54.54110336,63.3846283,,374,283.5,251,119
39.06314718,-121.6680256,1881.685679,1894.150764,1902.24479,1892.47583,4.846153846,2.149122807,3.50877193,7.941176471,,78,114,57,17,63.86644363,52.27747726,62.34002304,75.57584381,,378,245,200,135
39.06330586,-121.666824,1881.685679,1894.150764,1902.24479,1892.47583,4.909090909,1.975806452,4.255319149,7.105263158,,77,124,47,19,58.63355255,52.20010757,52.75210571,73.13703156,,378,245,200,135
39.06607943,-121.6767804,1866.897579,1892.618013,1901.860016,1892.47583,6.98,4.160714286,4.519230769,7.875,,50,56,52,16,51.74565506,51.90790176,51.11685944,61.08216476,,349,233,235,126
39.06943677,-121.6628758,1881.685679,1894.150764,1902.24479,1892.47583,4.924657534,1.954198473,2.627659574,5.625,,73,131,94,16,54.49917221,53.76569748,53.23070526,50.30685425,,359.5,256,247,90
39.07003651,-121.6641633,1882.079326,1894.647703,1901.646747,1888.392013,3.456730769,1.79020979,2.205357143,11.25,,104,143,112,8,54.96022415,53.6043663,55.60028458,52.8601265,,359.5,256,247,90
39.07251723,-121.6971614,1868.425659,1892.096762,1898.527141,1886.84335,2.652892562,1.793478261,2.454545455,1.8,,121,138,99,10,56.81503677,52.59910965,56.2230835,51.4920845,,321,247.5,243,18
39.07365001,-121.6972472,1868.425659,1892.096762,1898.527141,1886.84335,3.261363636,2.023972603,3.232323232,4.944444444,,132,146,99,18,57.97392273,53.45450211,57.38046646,55.96816254,,430.5,295.5,320,88.99999999
39.07743282,-121.6486279,1881.687153,1896.905982,1906.669255,1891.411712,3.273913043,1.72027972,1.821052632,7.058823529,,115,143,95,17,56.67967606,52.3537674,51.92934799,62.08541489,,376.4999999,246,173,120
39.07916517,-121.6492287,1881.687153,1896.905982,1906.669255,1891.411712,3.194444444,1.79375,2.025641026,1.333333333,,126,160,117,18,54.07538223,51.82060242,52.12362671,60.86021423,,402.4999999,287,237,23.99999999
39.08083086,-121.6619317,1882.260383,1893.264303,1901.630589,1886.38446,2.596969697,1.830687831,2,4.208333333,,165,189,151,24,66.53553772,64.23635101,57.746418,53.23382187,,428.5,346.0000001,302,101
39.08256313,-121.6638199,1882.260383,1893.264303,1901.630589,1886.38446,3.455645161,2.489208633,2.960784314,5.315789474,,124,139,102,19,58.64699936,57.48057175,56.18101883,69.75695038,,428.5,346,302,101
39.08511004,-121.6794803,1882.26037,1893.175825,1899.276858,1886.38446,4.292792793,2.419847328,2.836956522,4.5625,,111,131,92,16,60.13746643,58.78344345,56.50452042,51.44419098,,476.5,317,261,73
39.08544295,-121.5821488,1888.170016,1897.005664,1910.773103,1896.906121,4.194736842,2.759433962,2.556818182,5.333333333,,95,106,88,18,50.01266861,47.76254272,48.02428818,56.66342926,,398.5,292.5,225,95.99999999
39.09130547,-121.5812046,1890.178265,1895.562537,1910.758719,1896.939982,4.137931034,2.435779817,2.774193548,7.416666667,,87,109,93,12,51.67160034,47.70413971,51.59275818,53.7575531,,360,265.5000001,258,89
39.09284349,-121.6359521,1882.260376,1894.749069,1907.736914,1890.397217,2.870629371,1.482857143,1.529411765,3.947368421,,143,175,136,19,65.61074829,57.67201233,55.01996231,53.60438538,,410.5000001,259.5,208,75
39.09379262,-121.695087,1868.425659,1890.12651,1898.392091,1885.038868,3.328125,2.839285714,2.801980198,4.842105263,,128,140,101,19,59.35477066,52.32421494,52.39800262,50.92232513,,426,397.5,283,92
39.09637402,-121.6739751,1882.558287,1892.351338,1900.061466,1886.38446,3.747474747,2.348484848,2.415929204,7.666666667,,99,132,113,12,64.06739807,59.05989456,55.12758636,53.10027695,,371,309.9999999,273.0000001,92
39.09639054,-121.6973186,1868.425659,1890.12651,1898.392091,1885.038868,2.595652174,2.476923077,2.441441441,1.722222222,,115,130,111,18,57.77062988,52.10642242,49.28463745,63.37304688,,298.5,322,271,31
39.10336793,-121.6589548,1882.668608,1894.890225,1904.659153,1888.013533,2.911564626,1.806179775,1.683544304,3.2,,147,178,158,15,60.74806595,62.21773148,63.7097435,53.83720016,,428,321.5,266,48
39.10645814,-121.6815623,1879.915407,1895.075692,1899.777256,1882.637058,5.8,3.561728395,4,2,,65,81,76,13,56.87651443,54.42782593,55.78141403,56.38825989,,377,288.5,304,26
39.10682907,-121.6879183,1879.915407,1895.075692,1899.777256,1882.637058,5.64,4.827586207,5.954545455,1.285714286,,50,58,44,14,56.48148346,50.50786209,51.02218246,56.9240799,,282,280,262,18
39.10825639,-121.6819914,1879.915407,1895.075692,1899.777256,1882.637058,7.096491228,4.041666667,3.583333333,3.466666667,,57,72,72,15,57.14519882,54.88919067,56.21576309,55.62208557,,404.5,291,258,52.00000001
39.11464978,-121.6691168,1880.534044,1896.02789,1902.020155,1882.441528,3.692622951,2,1.882758621,4.470588235,,122,161,145,17,61.03104401,61.20637512,65.78031921,50.82042313,,450.5,322,273,76
39.11686598,-121.684306,1879.490447,1896.909352,1900.385004,1882.441528,8.382352941,6.193181818,6.052631579,4.153846154,,51,44,38,13,51.60033417,49.99415207,52.5394249,59.05783081,,427.5,272.5,230,54
39.12119437,-121.6758087,1881.054612,1897.186492,1902.786071,1881.800299,4.576576577,2.595238095,2.726415094,2.333333333,,111,126,106,21,54.65451431,52.46662521,54.93728638,55.20151138,,508,327,289,48.99999999
39.13122307,-121.6682556,1883.066284,1897.116539,1905.268001,1882.04596,2.615646259,1.526946108,1.76984127,1.722222222,,147,167,126,18,62.5157547,63.31689453,57.79634857,48.04602432,,384.5000001,255,223,31
39.13348672,-121.6687706,1883.066284,1897.116539,1905.268001,1882.04596,0,0,0,0,,164,200,164,14,67.74533081,67.21930695,62.09602356,50.00207138,,0,0,0,0
39.13520112,-121.6614535,1883.066284,1897.116539,1905.268001,1882.04596,3.095454545,2.0875,1.776,2.722222222,,110,120,125,18,57.5617218,55.848526,55.9671402,57.64941788,,340.5,250.5,222,49
39.1352677,-121.6589644,1881.662891,1897.114262,1906.214299,1884.090576,2.863207547,2.123931624,1.609756098,2.611111111,,106,117,123,18,55.79721451,53.83258057,55.78278732,55.28437424,,303.5,248.5,198.0000001,47
