lat,lon,Methan_june11,Methane_june26,Methane_Aug,Methane_Jan,WUE_june11,WUE_june26,WUE_Aug,WUE_Jan,,ET_june11,ET_june26,ET_Aug,ET_Jan,Nitrogen_june11,Nitrogen_june26,Nitrogen_Aug,Nitrogen_Jan,,GPP_june11,GPP_june26,GPPAug,GPP_Jan
39.01680674,-121.7883032,,1880.250476,1887.629409,1875.614456,2.145348837,1.677664975,1.917721519,3,,172,197,158,12,73.71292114,76.42028809,71.72359467,46.57195282,,369,330.5000001,303,36
39.01687343,-121.7852991,,1880.250476,1887.629409,1875.614456,2.084745763,1.544392523,1.751445087,2.769230769,,177,214,173,13,78.10865784,82.25709534,69.87729645,50.6964798,,369.0000001,330.4999999,303.0000001,36
39.01687343,-121.7737119,1866.701611,1880.665766,1887.49527,1841.948886,3.30952381,2.070652174,2.436090226,1.384615385,,105,184,133,13,56.39547348,66.39256287,71.61076355,47.08019638,,347.5000001,381,324.0000001,18.00000001
39.01727355,-121.7784326,1866.701611,1880.665766,1887.49527,1841.948886,3.30952381,2.081967213,2.330935252,1.2,,105,183,139,15,53.65861511,65.43846893,73.76763153,53.27080917,,347.5000001,381,324,18
39.01734024,-121.7705362,1866.701611,1880.665766,1887.49527,1841.948886,2.946902655,2.063492063,2.757352941,1.384615385,,113,189,136,13,59.61324692,68.30846405,71.45870972,46.99617004,,333,389.9999999,375,18.00000001
39.01740693,-121.7895906,,1880.250476,1887.629409,1875.614456,2.534161491,1.559895833,1.433121019,2.833333333,,161,192,157,12,73.12880707,80.70063019,71.09357452,48.46486664,,408.0000001,299.4999999,225,34
39.01780704,-121.7901056,1875.998867,1880.173784,1888.985872,1879.163147,2.222891566,1.856741573,2.118881119,3,,166,178,143,12,75.6713028,67.38608551,54.22232437,47.97412872,,369,330.5,303,36
39.01787373,-121.7835825,,1880.250476,1887.629409,1875.614456,2.309392265,2.038647343,2,4.692307692,,181,207,164,13,74.0858078,82.41231537,73.71715546,48.75971222,,418,422,328,61
39.14473183,-121.5019628,1896.21002,1904.155506,1905.831646,1902.780706,2.392857143,3.862318841,2.816176471,0.888888889,,140,138,136,18,59.5627861,69.85214996,51.17463303,60.12444687,,335,533.0000001,383.0000001,16
39.1504563,-121.4968559,1898.453389,1905.345239,1907.743164,1905.495622,7.179245283,3.835227273,2.819148936,2.090909091,,53,88,94,22,52.49546051,50.55194855,54.36079407,61.57876968,,380.5,337.5,265,46
39.15098879,-121.4966413,1898.453389,1905.345239,1907.743164,1905.495622,7.046296296,3.708791209,3.3125,2,,54,91,80,23,51.39241791,50.36779404,52.29383469,59.20593262,,380.5,337.5,265,46
39.1534182,-121.4981005,1898.453389,1905.345239,1907.743164,1905.495622,5.852941176,4.100961538,2.857142857,2.043478261,,68,104,105,23,52.21848297,54.03850937,53.96384811,58.96278381,,398,426.5,300,47
